Product,Purpose,experiment,run,Project_Name,run_label,Strain,strain_key,Feedstock_Parent1,Start_Time,Stop_Time,has_switch,is_multiple_OTR_strain,Viable_Cell_Density__g_over_L,Product_Flux_Viable_Cells__mmol_over_gDCW_over_h,Growth_Rate_Viable_Cells__1_over_h,Death_Rate_Avg__1_over_h,Death_Rate_Avg_Viable_Cells__1_over_h,TRS_Flux_Viable_Cells__mmol_over_gDCW_over_h,TRS_Flux__mmol_over_gDCW_over_h,TRS_for_Other_Viable_Cells__mmol_over_gDCW_over_h,sOUR_Viable_Cells__mmol_over_gDCW_over_h,TRS_to_Maintenance_Flux__mmol_over_gDCW_over_h,Est_Liquid_Solid_Yield__percent,Est_Liquid_Liquid_Yield__percent,Est_Recovery__percent,Protocol,Feed_Type,Overlay,has_overlay,Overlay_Concentration__Percent,Base_Used,Cell_Association_End__percent,Unadjusted_Productivity_g_l_h,Unadjusted_Yield_wt_percent,Product_O2_Ratio__mol_over_mol,Cell_Density_End__gDCW_over_L,Run_Execution,Run_Performance,Tank_Conditions1,Tank_Conditions2,Absolute_Interval,interval_day,interval_end_day,is_curated_interval,productivity_method,Unadjusted_TRS_consumption_rate__g_over_gDCW_over_h,TRS_for_Product__gTRS,TRS_for_Biomass__gTRS,TRS_for_Glycerol__gTRS,TRS_for_Other__gTRS,TRS__g,Interval_biomass__gDCW_over_L,TRS_consumed__g,Product_Produced__g,TRS_to_maint__g,Growth_Rate__hr_1,Flux__g_product_over_gDCW_over_hr,Product_Flux__mmol_over_gDCW_over_h,Target_OTR,OUR__mmol_O2_over_L_over_hr,sOUR___mmol_O2_over_gdcw_over_h,Generation,N,alpha_N,alpha_delta_N,alpha_gamma_N,beta_N,beta_delta_N,beta_gamma_N,delta_N,fail_N,fail_rate,gamma_N,pass_N,pass_rate,prob_alpha,prob_beta,prob_gamma,prob_delta,prob_alpha_delta,prob_alpha_gamma,prob_beta_delta,prob_beta_gamma,prob_gamma_given_alpha,prob_gamma_given_beta,prob_delta_given_alpha,prob_delta_given_beta,Titer_End__g_over_kg,Ethanol_End__g_over_L,Acetate_End__g_over_L,Glycerol_End__g_over_L,Mevalonate_End__g_over_L,Citrate_End__g_over_L,Pyruvate_End__g_over_L,Time_To_Target_OUR__h,seed_build_cell_source,missing_carbon__percent,product_carbon__percent,biomass_carbon__percent,co2_carbon__percent,citrate_carbon__percent,pyruvate_carbon__percent,succinate_carbon__percent,lactate_carbon__percent,glycerol_carbon__percent,formate_carbon__percent,acetate_carbon__percent,mevalonate_carbon__percent,ethanol_carbon__percent,Cap_Cane_PCV_End__percent,Cap_Feedstock_Solids_End__percent,Cap_Heavy_Em_End__percent,Cap_Light_Em_End__percent,Cap_Oil_Em_End__percent,Cap_PCV_End__percent,Cap_Dead_Cell_Layer_End__percent,Zeex9ieJAlt_end__g_L,Zeex9ieJ_mAU_sec_end__area,Zeex9ieJ_Screening_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,interval_type
Zeex9ieJ,MF,94CB02FEB7,9,Zeex9ieJ for All,12664-9,94CB02FEB7,9427397,m1098919,4/9/21 3:52 PM,160.56,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1536526986,49.62337,100,49.62337,42465F1271,NULL,NULL,0,NULL,NH4OH,NULL,0.07555,1.9955,0.00564,41.33684,alpha,delta,None; None; None,None; 0.50L; 30.00C; None,Day 0-2,2,2,0,NULL,0.0009170633926,2.71611,22.30555,NULL,10.79734,35.819,NULL,35.819,0.71477,10.79734,NULL,0.00183,0.007809366118,110,57.13978,1.38229676,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,2.75121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.57894,NULL,0.86059,0,0,14.53607,NULL,1.673583,0.19767,2.751213,0,0.150839,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,24.53147551,0.04974520743,0.02127584589,0.004614266541,0.006765845886,1.87076856,1.275853,1.369227333,5.137432519,0.9338048745,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.28595,3.4829,0.00968,36.85568,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-4,4,4,0,4.2,0.002282580608,6.06165,6.01023,NULL,33.72758,45.79946,2.89371,45.79946,1.59517,33.72758,0.01451,0.00795,0.03392593478,140,126.0288,3.419521767,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,10.54551,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5575,NULL,0.62122,0,29.73877,16.02421,NULL,6.26123,701.9598,10.75642,NULL,NULL,NULL,Single
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,19.22296879,0.06105012896,0.02021436307,0.005024045023,0.009334363066,2.129523695,1.146176,1.617390611,6.009145686,0.8705300183,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.27486,3.6856,0.01015,35.20481,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-5,5,5,0,4.2,0.002089212069,11.36785,8.89065,NULL,60.91084,81.16934,4.28052,81.16934,2.99154,60.91084,0.01088,0.0077,0.03285908148,140,115.51362,3.281188565,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,13.99726,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.92245,NULL,0.68793,0,33.16135,15.30644,NULL,11.160201,1116.481451,14.277205,NULL,NULL,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,18.82849918,0.05526225959,0.01618263808,0.004022006632,0.007472638079,1.890799127,1.017687,1.489375275,5.421330666,0.8016281759,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.2438,3.6779,0.01019,32.78346,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-6,6,6,0,4.2,0.001895103184,14.89331,10.52385,NULL,81.14594,106.5631,5.06685,106.5631,3.91929,81.14594,0.00871,0.00697,0.02974386986,140,102.07552,3.113628641,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,15.58528,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.62652,NULL,0.94491,1.8738,29.08392,14.25368,NULL,14.62606,1235.549056,15.896981,NULL,NULL,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,15.84817937,0.05843907292,0.01638111053,0.004071005778,0.008821110532,2.013645845,0.929312,1.456466719,5.865370263,0.6721698368,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.21698,3.6105,0.00996,31.77156,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-7,7,7,0,4.2,0.001750450076,17.41983,11.91848,9.85243,87.77805,126.9688,5.73832,126.9688,4.58417,87.77805,0.00756,0.00632,0.02697005129,140,92.95544,2.925743652,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,16.57741,1.87047,1.20383,33.25951,0.69111,8.02133,0.6628,100000000,vial,-8.442140253,6.9392847,5.14017047,57.05342777,5.954905437,0.5339806674,1.308751358,0,25.61975069,0,0.9650229094,0.6618623765,1.923190344,2.64317,NULL,0.15733,4.27942,27.8949,13.81372,NULL,16.938646,1152.159836,16.908953,NULL,NULL,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,14.21279061,0.07908060604,0.01848057357,0.004414326267,0.01119057357,2.618527426,1.032926,2.002819349,7.349520786,0.7900486961,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.2632,3.9479,0.01075,35.20481,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 4-5,5,5,0,4.2,0.001851617316,5.3062,2.88042,NULL,27.18326,35.36988,1.38682,35.36988,1.39637,27.18326,0.00729,0.00731,0.03119479034,140,104.4572,2.96712864,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,13.99726,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.92245,NULL,0.68793,0,33.16135,15.30644,NULL,11.160201,1116.481451,14.277205,NULL,NULL,NULL,Single
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,13.40960981,0.0569034183,0.01133170972,0.002706726806,0.006861709722,2.033043082,0.801971,1.6147518,5.511334862,0.6369683591,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.1787,3.6535,0.01032,32.78346,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 5-6,6,6,0,4.2,0.001439715341,3.52546,1.6332,NULL,20.2351,25.39376,0.78633,25.39376,0.92775,20.2351,0.00447,0.00526,0.02244659332,140,73.90485,2.254333435,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,15.58528,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.62652,NULL,0.94491,1.8738,29.08392,14.25368,NULL,14.62606,1235.549056,15.896981,NULL,NULL,NULL,Single
Zeex9ieJ,MF,9087CD8BFA,14,Zeex9ieJ for All,22172-14,9087CD8BFA,10182756,NULL,6/22/22 3:51 PM,161.92,0,1,9.943384065,0.05651850521,0.01340651386,0.002857715484,0.009276513862,2.263454521,0.697278,0.73357493,6.42948312,0.2259845096,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.13163,3.2583,0.00879,31.77156,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 6-7,7,7,0,4.2,0.001252186723,2.52653,1.39463,9.85243,6.63211,20.4057,0.67147,20.4057,0.66488,6.63211,0.00413,0.00408,0.01741104577,140,63.93082,2.012202737,1,7,5,3,2,2,1,1,4,5,0.7142857143,3,2,0.2857142857,0.7142857143,0.2857142857,0.4285714286,0.5714285714,0.4285714286,0.2857142857,0.1428571429,0.1428571429,0.4,0.5,0.6,0.5,16.57741,1.87047,1.20383,33.25951,0.69111,8.02133,0.6628,100000000,vial,-212.6053596,6.2624284,3.742494501,58.00950234,37.05274494,3.322546375,8.143341782,0,159.4117821,0,6.004586992,4.118254787,11.9665177,2.64317,NULL,0.15733,4.27942,27.8949,13.81372,NULL,16.938646,1152.159836,16.908953,NULL,NULL,NULL,Single
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1718623687,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.05301,1.5268,0.00427,37.36644,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-2,2,2,0,4.2,0.0009300497773,2.55197,26.7907,NULL,14.64295,43.98562,12.89875,43.98562,0.67157,14.64295,NULL,0.00142,0.006059726715,140,52.95608,1.417209667,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,1.90733,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.705,NULL,0.658,0,1.92699,16.24628,NULL,0,143.49286,1.945476,NULL,NULL,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,29.12095644,0.02188914299,0.02688049823,0.004759447247,0.006180498225,0.8622250942,0.663978,0.5507007929,2.82975012,0.4240809199,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.1492,2.766,0.00773,38.26503,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-3,3,3,0,4.2,0.001428054953,10.81924,37.02925,NULL,55.08693,102.93542,17.82824,102.93542,2.84717,55.08693,0.0207,0.00395,0.01685628206,140,82.40503,2.153533657,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,7.82333,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.37259,NULL,0.48599,0,28.54366,16.63697,NULL,3.568993,532.02594,7.979793,NULL,NULL,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,30.37023373,0.03457930438,0.0305294934,0.005405536462,0.007019493395,1.220770685,0.940085,0.7310819256,3.453286231,0.5629879228,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.24621,3.5514,0.01002,42.68259,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-4,4,4,0,4.2,0.001757053556,23.62176,50.5098,NULL,100.904,175.03556,24.31863,175.03556,6.21625,100.904,0.02351,0.00624,0.02662865824,140,104.87711,2.457140253,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,14.73776,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48997,NULL,0.85745,0,28.03552,18.55765,NULL,9.135693,987.012353,15.03252,NULL,NULL,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,22.64662888,0.05821223739,0.03933919082,0.009652166375,0.01698919082,1.82997115,1.039672,1.155378909,5.093376617,0.6564120428,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.30874,3.9463,0.01142,41.13113,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-5,5,5,0,4.2,0.001963864886,36.99235,61.19032,NULL,148.49957,246.68224,29.46091,246.68224,9.73483,148.49957,0.02235,0.00775,0.03307245214,140,115.34781,2.804391953,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,19.28391,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.15324,NULL,1.15324,1.26382,28.00948,17.8831,NULL,16.154853,1536.93371,20.27738,NULL,NULL,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,21.89753055,0.06279410382,0.03346031398,0.008209739722,0.01445031398,1.800685895,1.023034,1.306063792,5.377570302,0.7420215096,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.32209,3.971,0.01167,33.2687,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-6,6,6,0,4.2,0.002105263158,45.91368,65.2405,NULL,193.11748,304.27166,31.41093,304.27166,12.08255,193.11748,0.01901,0.00836,0.03567557418,140,117.75551,3.539528446,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,20.20292,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.76733,NULL,0.85793,7.51544,26.80165,14.46465,NULL,20.315763,1554.9297,21.217266,NULL,NULL,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,20.82688238,0.06831564946,0.03382063533,0.008391293499,0.01544063533,1.933057238,1.05053,1.354868222,5.681113372,0.7363101749,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.33325,4.0994,0.01202,37.22463,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-7,7,7,1,4.2,0.002122261794,57.07566,73.96928,6.42401,228.92672,366.39568,35.61352,366.39568,15.01991,228.92672,0.01838,0.0087,0.03712649466,140,118.31988,3.178537436,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,23.51992,3.73133,0.98172,13.66797,0.31881,4.27398,0,100000000,vial,19.17084515,7.8789436,11.0548973,54.03181729,1.099531414,0,0.3794618978,0,3.648461267,0,0.272713584,0.105803278,1.329480137,2.06154,NULL,0.18462,28.93846,0,16.18462,NULL,24.93328,1637.651513,23.990323,NULL,NULL,NULL,Cumulative
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,20.82688238,0.06831564946,0.03382063533,0.008391293499,0.01544063533,1.933057238,1.05053,1.354868222,5.681113372,0.7363101749,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.33325,4.0994,0.01202,37.22463,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-7,7,7,1,4.2,0.002122261794,57.07566,73.96928,6.42401,228.92672,366.39568,35.61352,366.39568,15.01991,228.92672,0.01838,0.0087,0.03712649466,140,118.31988,3.178537436,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,23.51992,3.73133,0.98172,13.66797,0.31881,4.27398,0,100000000,vial,19.17084515,7.8789436,11.0548973,54.03181729,1.099531414,0,0.3794618978,0,3.648461267,0,0.272713584,0.105803278,1.329480137,2.06154,NULL,0.18462,28.93846,0,16.18462,NULL,24.93328,1637.651513,23.990323,NULL,NULL,NULL,Curated
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,29.12095644,0.04970775004,0.02688049823,0.004759447247,0.006180498225,1.785851999,1.37524,1.202652421,4.826488796,0.926132578,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.33911,3.6906,0.0103,38.26503,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 2-3,3,3,0,4.2,0.002430499106,8.26727,10.23854,NULL,40.44398,58.9498,4.92949,58.9498,2.1756,40.44398,0.0207,0.00897,0.03827869622,140,140.55197,3.673117988,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,7.82333,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.37259,NULL,0.48599,0,28.54366,16.63697,NULL,3.568993,532.02594,7.979793,NULL,NULL,NULL,Single
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,31.16786973,0.07481099504,0.03438626053,0.006088413676,0.007906260532,2.122156899,1.63422,1.324740378,5.596781927,1.020149463,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.5465,4.6728,0.01337,42.68259,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-4,4,4,0,4.2,0.002889060092,12.80252,13.48055,NULL,45.81707,72.10014,6.49039,72.10014,3.36908,45.81707,0.02648,0.0135,0.05761007792,140,174.43977,4.086906863,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,14.73776,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48997,NULL,0.85745,0,28.03552,18.55765,NULL,9.135693,987.012353,15.03252,NULL,NULL,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,31.16786973,0.07481099504,0.03438626053,0.006088413676,0.007906260532,2.122156899,1.63422,1.324740378,5.596781927,1.020149463,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.5465,4.6728,0.01337,42.68259,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-4,4,4,0,4.2,0.002889060092,12.80252,13.48055,NULL,45.81707,72.10014,6.49039,72.10014,3.36908,45.81707,0.02648,0.0135,0.05761007792,140,174.43977,4.086906863,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,14.73776,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48997,NULL,0.85745,0,28.03552,18.55765,NULL,9.135693,987.012353,15.03252,NULL,NULL,NULL,Single
Zeex9ieJ,MF,9087CD8BFA,16,Zeex9ieJ for All,22173-16,9087CD8BFA,10235453,NULL,6/22/22 3:52 PM,161.91,0,1,23.11910192,0.1021530876,0.0408529136,0.01002356964,0.0176429136,2.804586841,1.593386,1.80341489,7.173902801,1.02458444,NULL,NULL,NULL,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.55336,4.7915,0.01424,41.13113,beta,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-5,5,5,0,4.2,0.002838359595,26.17311,24.16107,NULL,93.41264,143.74682,11.63268,143.74682,6.88766,93.41264,0.02321,0.0136,0.05803681924,140,165.85419,4.032327583,1,7,6,3,3,1,1,0,4,4,0.5714285714,3,3,0.4285714286,0.8571428571,0.1428571429,0.4285714286,0.5714285714,0.4285714286,0.4285714286,0.1428571429,0,0.5,0,0.5,1,19.28391,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.15324,NULL,1.15324,1.26382,28.00948,17.8831,NULL,16.154853,1536.93371,20.27738,NULL,NULL,NULL,Cumulative (Day 3-)
